,city,object,type,geometry,lat,lon
3592,Москва,amenity,cafe,POINT (37.7837932 55.7515107),55.7515107,37.7837932
3593,Москва,amenity,cafe,POINT (37.6179155 55.7289458),55.7289458,37.6179155
3594,Москва,amenity,cafe,POINT (37.622296 55.7293788),55.7293788,37.622296
3595,Москва,amenity,cafe,POINT (37.6171552 55.7066777),55.7066777,37.6171552
3596,Москва,amenity,cafe,POINT (37.6512875 55.775941),55.775941,37.6512875
3597,Москва,amenity,cafe,POINT (37.6372431 55.7315006),55.7315006,37.6372431
3598,Москва,amenity,cafe,POINT (37.7328612 55.6390447),55.6390447,37.7328612
3599,Москва,amenity,cafe,POINT (37.7381504 55.6390127),55.6390127,37.7381504
3600,Москва,amenity,cafe,POINT (37.6661734 55.7792166),55.7792166,37.6661734
3601,Москва,amenity,cafe,POINT (37.6454674 55.7304334),55.7304334,37.6454674
3602,Москва,amenity,cafe,POINT (37.7342906 55.8138928),55.8138928,37.7342906
3603,Москва,amenity,cafe,POINT (37.589715 55.7488114),55.7488114,37.589715
3604,Москва,amenity,cafe,POINT (37.6238984 55.7613369),55.7613369,37.6238984
3605,Москва,amenity,cafe,POINT (37.4797181 55.8780639),55.8780639,37.4797181
3606,Москва,amenity,cafe,POINT (37.585288 55.8048734),55.8048734,37.585288
3607,Москва,amenity,cafe,POINT (37.6479848 55.7658941),55.7658941,37.6479848
3608,Москва,amenity,cafe,POINT (37.6798821 55.7737182),55.7737182,37.6798821
3609,Москва,amenity,cafe,POINT (37.6350074 55.7630308),55.7630308,37.6350074
3610,Москва,amenity,cafe,POINT (37.6599017 55.7770927),55.7770927,37.6599017
3611,Москва,amenity,cafe,POINT (37.6249015 55.711217),55.711217,37.6249015
3612,Москва,amenity,cafe,POINT (37.6228134 55.7698036),55.7698036,37.6228134
3613,Москва,amenity,cafe,POINT (37.6330803 55.7617678),55.7617678,37.6330803
3614,Москва,amenity,cafe,POINT (37.7003182 55.780042),55.780042,37.7003182
3615,Москва,amenity,cafe,POINT (37.5968926 55.7844716),55.7844716,37.5968926
3616,Москва,amenity,cafe,POINT (37.5615143 55.7856226),55.7856226,37.5615143
3617,Москва,amenity,cafe,POINT (37.5338606 55.7890157),55.7890157,37.5338606
3618,Москва,amenity,cafe,POINT (37.5984624 55.7830927),55.7830927,37.5984624
3619,Москва,amenity,cafe,POINT (37.6406139 55.8419145),55.8419145,37.6406139
3620,Москва,amenity,cafe,POINT (37.6901801 55.7040639),55.7040639,37.6901801
3621,Москва,amenity,cafe,POINT (37.790876 55.7014275),55.7014275,37.790876
3622,Москва,amenity,cafe,POINT (37.559866 55.5692783),55.5692783,37.559866
3623,Москва,amenity,cafe,POINT (37.3489 55.802113),55.802113,37.3489
3624,Москва,amenity,cafe,POINT (37.3477459 55.8010717),55.8010717,37.3477459
3625,Москва,amenity,cafe,POINT (37.6278922 55.744265),55.744265,37.6278922
3626,Москва,amenity,cafe,POINT (37.636596 55.8103043),55.8103043,37.636596
3627,Москва,amenity,cafe,POINT (37.7493974 55.7266308),55.7266308,37.7493974
3628,Москва,amenity,cafe,POINT (37.6373242 55.7297397),55.7297397,37.6373242
3629,Москва,amenity,cafe,POINT (37.5745806 55.7222741),55.7222741,37.5745806
3630,Москва,amenity,cafe,POINT (37.5987218 55.7779443),55.7779443,37.5987218
3631,Москва,amenity,cafe,POINT (37.560389 55.6977549),55.6977549,37.560389
3632,Москва,amenity,cafe,POINT (37.5404052 55.6718242),55.6718242,37.5404052
3633,Москва,amenity,cafe,POINT (37.6627153 55.7726808),55.7726808,37.6627153
3634,Москва,amenity,cafe,POINT (37.6001962 55.7845566),55.7845566,37.6001962
3635,Москва,amenity,cafe,POINT (37.7367883 55.7730804),55.7730804,37.7367883
3636,Москва,amenity,cafe,POINT (37.5922701 55.7173704),55.7173704,37.5922701
3637,Москва,amenity,cafe,POINT (37.6237509 55.8536942),55.8536942,37.6237509
3638,Москва,amenity,cafe,POINT (37.6251081 55.8541865),55.8541865,37.6251081
3639,Москва,amenity,cafe,POINT (37.6250651 55.8545749),55.8545749,37.6250651
3640,Москва,amenity,cafe,POINT (37.6235178 55.8536918),55.8536918,37.6235178
3641,Москва,amenity,cafe,POINT (37.5921761 55.766494),55.766494,37.5921761
3642,Москва,amenity,cafe,POINT (37.7036231 55.8105161),55.8105161,37.7036231
3643,Москва,amenity,cafe,POINT (37.5864836 55.7491394),55.7491394,37.5864836
3644,Москва,amenity,cafe,POINT (37.5534097 55.6914918),55.6914918,37.5534097
3645,Москва,amenity,cafe,POINT (37.6647738 55.6776987),55.6776987,37.6647738
3646,Москва,amenity,cafe,POINT (37.6299448 55.8350993),55.8350993,37.6299448
3647,Москва,amenity,cafe,POINT (37.6265638 55.8363261),55.8363261,37.6265638
3648,Москва,amenity,cafe,POINT (37.6304886 55.8331155),55.8331155,37.6304886
3649,Москва,amenity,cafe,POINT (37.5935653 55.7877911),55.7877911,37.5935653
3650,Москва,amenity,cafe,POINT (37.5937034 55.7876426),55.7876426,37.5937034
3651,Москва,amenity,cafe,POINT (37.5953704 55.7859361),55.7859361,37.5953704
3652,Москва,amenity,cafe,POINT (37.6251 55.8532019),55.8532019,37.6251
3653,Москва,amenity,cafe,POINT (37.6252073 55.8525839),55.8525839,37.6252073
3654,Москва,amenity,cafe,POINT (37.6251563 55.853031),55.853031,37.6251563
3655,Москва,amenity,cafe,POINT (37.4803922 55.6607928),55.6607928,37.4803922
3656,Москва,amenity,cafe,POINT (37.8056753 55.6982714),55.6982714,37.8056753
3657,Москва,amenity,cafe,POINT (37.7925842 55.6374873),55.6374873,37.7925842
3658,Москва,amenity,cafe,POINT (37.7938673 55.6379294),55.6379294,37.7938673
3659,Москва,amenity,cafe,POINT (37.5503772 55.7614545),55.7614545,37.5503772
3660,Москва,amenity,cafe,POINT (37.6125823 55.7428918),55.7428918,37.6125823
3661,Москва,amenity,cafe,POINT (37.5564734 55.8563424),55.8563424,37.5564734
3662,Москва,amenity,cafe,POINT (37.6270795 55.7270338),55.7270338,37.6270795
3663,Москва,amenity,cafe,POINT (37.5845142 55.8075071),55.8075071,37.5845142
3664,Москва,amenity,cafe,POINT (37.6151665 55.7373299),55.7373299,37.6151665
3665,Москва,amenity,cafe,POINT (37.6547706 55.6900398),55.6900398,37.6547706
3666,Москва,amenity,cafe,POINT (37.4387965 55.803898),55.803898,37.4387965
3667,Москва,amenity,cafe,POINT (37.6549517 55.7472067),55.7472067,37.6549517
3668,Москва,amenity,cafe,POINT (37.5981693 55.7589486),55.7589486,37.5981693
3669,Москва,amenity,cafe,POINT (37.5800577 55.7287474),55.7287474,37.5800577
3670,Москва,amenity,cafe,POINT (37.6361655 55.7580604),55.7580604,37.6361655
3671,Москва,amenity,cafe,POINT (37.5238211 55.7054572),55.7054572,37.5238211
3672,Москва,amenity,cafe,POINT (37.6146072 55.7602156),55.7602156,37.6146072
3673,Москва,amenity,cafe,POINT (37.5906417 55.7796215),55.7796215,37.5906417
3674,Москва,amenity,cafe,POINT (37.6401472 55.7311006),55.7311006,37.6401472
3675,Москва,amenity,cafe,POINT (37.5981107 55.7076161),55.7076161,37.5981107
3676,Москва,amenity,cafe,POINT (37.6128831 55.7042722),55.7042722,37.6128831
3677,Москва,amenity,cafe,POINT (37.8042297 55.7363024),55.7363024,37.8042297
3678,Москва,amenity,cafe,POINT (37.7248714 55.7194824),55.7194824,37.7248714
3679,Москва,amenity,cafe,POINT (37.7524009 55.7266831),55.7266831,37.7524009
3680,Москва,amenity,cafe,POINT (37.5579744 55.7128394),55.7128394,37.5579744
3681,Москва,amenity,cafe,POINT (37.6258457 55.7371185),55.7371185,37.6258457
3682,Москва,amenity,cafe,POINT (37.6258403 55.7367161),55.7367161,37.6258403
3683,Москва,amenity,cafe,POINT (37.6484587 55.7711451),55.7711451,37.6484587
3684,Москва,amenity,cafe,POINT (37.6171202 55.8505717),55.8505717,37.6171202
3685,Москва,amenity,cafe,POINT (37.6181788 55.7388362),55.7388362,37.6181788
3686,Москва,amenity,cafe,POINT (37.5861973 55.7229697),55.7229697,37.5861973
3687,Москва,amenity,cafe,POINT (37.6824206 55.7715708),55.7715708,37.6824206
3688,Москва,amenity,cafe,POINT (37.4032999 55.6497864),55.6497864,37.4032999
3689,Москва,amenity,cafe,POINT (37.7756003 55.7417805),55.7417805,37.7756003
3690,Москва,amenity,cafe,POINT (37.6735743 55.6915973),55.6915973,37.6735743
3691,Москва,amenity,cafe,POINT (37.6124608 55.7936019),55.7936019,37.6124608
3692,Москва,amenity,cafe,POINT (37.6134445 55.7935417),55.7935417,37.6134445
3693,Москва,amenity,cafe,POINT (37.6123196 55.7099317),55.7099317,37.6123196
3694,Москва,amenity,cafe,POINT (37.7972388 55.818889),55.818889,37.7972388
3695,Москва,amenity,cafe,POINT (37.7757972 55.6706073),55.6706073,37.7757972
3696,Москва,amenity,cafe,POINT (37.8234333 55.7539113),55.7539113,37.8234333
3697,Москва,amenity,cafe,POINT (37.5533134 55.5425173),55.5425173,37.5533134
3698,Москва,amenity,cafe,POINT (37.4225771 55.8621334),55.8621334,37.4225771
3699,Москва,amenity,cafe,POINT (37.7083665 55.6124231),55.6124231,37.7083665
3700,Москва,amenity,cafe,POINT (37.4485409 55.6786824),55.6786824,37.4485409
3701,Москва,amenity,cafe,POINT (37.4061459 55.762357),55.762357,37.4061459
3702,Москва,amenity,cafe,POINT (37.3526573 55.784314),55.784314,37.3526573
3703,Москва,amenity,cafe,POINT (37.617343 55.7144203),55.7144203,37.617343
3704,Москва,amenity,cafe,POINT (37.785557 55.788677),55.788677,37.785557
3705,Москва,amenity,cafe,POINT (37.7718115 55.6422851),55.6422851,37.7718115
3706,Москва,amenity,cafe,POINT (37.6015502 55.601175),55.601175,37.6015502
3707,Москва,amenity,cafe,POINT (37.4754435 55.7365009),55.7365009,37.4754435
3708,Москва,amenity,cafe,POINT (37.5191635 55.8761956),55.8761956,37.5191635
3709,Москва,amenity,cafe,POINT (37.407766 55.8116336),55.8116336,37.407766
3710,Москва,amenity,cafe,POINT (37.7247119 55.6780865),55.6780865,37.7247119
3711,Москва,amenity,cafe,POINT (37.5436923 55.7481781),55.7481781,37.5436923
3712,Москва,amenity,cafe,POINT (37.5660056 55.6674896),55.6674896,37.5660056
3713,Москва,amenity,cafe,POINT (37.5435635 55.7485978),55.7485978,37.5435635
3714,Москва,amenity,cafe,POINT (37.7313423 55.7322845),55.7322845,37.7313423
3715,Москва,amenity,cafe,POINT (37.4996423 55.676317),55.676317,37.4996423
3716,Москва,amenity,cafe,POINT (37.6258081 55.6996254),55.6996254,37.6258081
3717,Москва,amenity,cafe,POINT (37.5408347 55.87776),55.87776,37.5408347
3718,Москва,amenity,cafe,POINT (37.6079285 55.8961003),55.8961003,37.6079285
3719,Москва,amenity,cafe,POINT (37.6662665 55.851213),55.851213,37.6662665
3720,Москва,amenity,cafe,POINT (37.5790385 55.6543128),55.6543128,37.5790385
3721,Москва,amenity,cafe,POINT (37.779009 55.710017),55.710017,37.779009
3722,Москва,amenity,cafe,POINT (37.6250518 55.67364),55.67364,37.6250518
3723,Москва,amenity,cafe,POINT (37.5190133 55.8767192),55.8767192,37.5190133
3724,Москва,amenity,cafe,POINT (37.609688 55.6485908),55.6485908,37.609688
3725,Москва,amenity,cafe,POINT (37.5622397 55.8892525),55.8892525,37.5622397
3726,Москва,amenity,cafe,POINT (37.5743224 55.7946339),55.7946339,37.5743224
3727,Москва,amenity,cafe,POINT (37.7458647 55.7249909),55.7249909,37.7458647
3728,Москва,amenity,cafe,POINT (37.6799386 55.7469642),55.7469642,37.6799386
3729,Москва,amenity,cafe,POINT (37.6783433 55.7725742),55.7725742,37.6783433
3730,Москва,amenity,cafe,POINT (37.6059062 55.7549603),55.7549603,37.6059062
3731,Москва,amenity,cafe,POINT (37.5451286 55.7428443),55.7428443,37.5451286
3732,Москва,amenity,cafe,POINT (37.6563645 55.784518),55.784518,37.6563645
3733,Москва,amenity,cafe,POINT (37.5910037 55.8036418),55.8036418,37.5910037
3734,Москва,amenity,cafe,POINT (37.649313 55.73724),55.73724,37.649313
3735,Москва,amenity,cafe,POINT (37.6576037 55.7643848),55.7643848,37.6576037
3736,Москва,amenity,cafe,POINT (37.6577233 55.7644451),55.7644451,37.6577233
3737,Москва,amenity,cafe,POINT (37.6576797 55.7630321),55.7630321,37.6576797
3738,Москва,amenity,cafe,POINT (37.8399932 55.7028273),55.7028273,37.8399932
3739,Москва,amenity,cafe,POINT (37.5824674 55.6629319),55.6629319,37.5824674
3740,Москва,amenity,cafe,POINT (37.6297349 55.7583849),55.7583849,37.6297349
3741,Москва,amenity,cafe,POINT (37.8620708 55.7103615),55.7103615,37.8620708
3742,Москва,amenity,cafe,POINT (37.5029268 55.7039632),55.7039632,37.5029268
3743,Москва,amenity,cafe,POINT (37.5027601 55.7038731),55.7038731,37.5027601
3744,Москва,amenity,cafe,POINT (37.5024764 55.703836),55.703836,37.5024764
3745,Москва,amenity,cafe,POINT (37.6666252 55.6263633),55.6263633,37.6666252
3746,Москва,amenity,cafe,POINT (37.5246041 55.6426993),55.6426993,37.5246041
3747,Москва,amenity,cafe,POINT (37.7150805 55.7515394),55.7515394,37.7150805
3748,Москва,amenity,cafe,POINT (37.7183273 55.7998506),55.7998506,37.7183273
3749,Москва,amenity,cafe,POINT (37.5393002 55.8029724),55.8029724,37.5393002
3750,Москва,amenity,cafe,POINT (37.638623 55.7654826),55.7654826,37.638623
3751,Москва,amenity,cafe,POINT (37.6353025 55.7657614),55.7657614,37.6353025
3752,Москва,amenity,cafe,POINT (37.7327111 55.6624126),55.6624126,37.7327111
3753,Москва,amenity,cafe,POINT (37.5515009 55.7549248),55.7549248,37.5515009
3754,Москва,amenity,cafe,POINT (37.5509533 55.7547455),55.7547455,37.5509533
3755,Москва,amenity,cafe,POINT (37.698776 55.7947681),55.7947681,37.698776
3756,Москва,amenity,cafe,POINT (37.5786053 55.7944857),55.7944857,37.5786053
3757,Москва,amenity,cafe,POINT (37.4275561 55.8154452),55.8154452,37.4275561
3758,Москва,amenity,cafe,POINT (37.5501806 55.7545864),55.7545864,37.5501806
3759,Москва,amenity,cafe,POINT (37.7166614 55.7914917),55.7914917,37.7166614
3760,Москва,amenity,cafe,POINT (37.5878121 55.7093107),55.7093107,37.5878121
3761,Москва,amenity,cafe,POINT (37.5878234 55.7091758),55.7091758,37.5878234
3762,Москва,amenity,cafe,POINT (37.6138108 55.7164385),55.7164385,37.6138108
3763,Москва,amenity,cafe,POINT (37.5899738 55.7073318),55.7073318,37.5899738
3764,Москва,amenity,cafe,POINT (37.760785 55.6738578),55.6738578,37.760785
3765,Москва,amenity,cafe,POINT (37.7165232 55.7520688),55.7520688,37.7165232
3766,Москва,amenity,cafe,POINT (37.8010451 55.8035257),55.8035257,37.8010451
3767,Москва,amenity,cafe,POINT (37.7499434 55.6598434),55.6598434,37.7499434
3768,Москва,amenity,cafe,POINT (37.7328578 55.6123822),55.6123822,37.7328578
3769,Москва,amenity,cafe,POINT (37.6147655 55.7555188),55.7555188,37.6147655
3770,Москва,amenity,cafe,POINT (37.6150821 55.7558418),55.7558418,37.6150821
3771,Москва,amenity,cafe,POINT (37.5082161 55.8056226),55.8056226,37.5082161
3772,Москва,amenity,cafe,POINT (37.534657 55.9217936),55.9217936,37.534657
3773,Москва,amenity,cafe,POINT (37.5460964 55.7249846),55.7249846,37.5460964
3774,Москва,amenity,cafe,POINT (37.5453731 55.7256387),55.7256387,37.5453731
3775,Москва,amenity,cafe,POINT (37.5605875 55.7230498),55.7230498,37.5605875
3776,Москва,amenity,cafe,POINT (37.6064721 55.7546637),55.7546637,37.6064721
3777,Москва,amenity,cafe,POINT (37.584836 55.7354386),55.7354386,37.584836
3778,Москва,amenity,cafe,POINT (37.5886595 55.7348643),55.7348643,37.5886595
3779,Москва,amenity,cafe,POINT (37.6573536 55.7688433),55.7688433,37.6573536
3780,Москва,amenity,cafe,POINT (37.4248928 55.815598),55.815598,37.4248928
3781,Москва,amenity,cafe,POINT (37.5539571 55.5548092),55.5548092,37.5539571
3782,Москва,amenity,cafe,POINT (37.483832 55.812472),55.812472,37.483832
3783,Москва,amenity,cafe,POINT (37.6370465 55.7239196),55.7239196,37.6370465
3784,Москва,amenity,cafe,POINT (37.608021 55.757183),55.757183,37.608021
3785,Москва,amenity,cafe,POINT (37.584398 55.8054376),55.8054376,37.584398
3786,Москва,amenity,cafe,POINT (37.6191789 55.7997201),55.7997201,37.6191789
3787,Москва,amenity,cafe,POINT (37.5698444 55.6885971),55.6885971,37.5698444
3788,Москва,amenity,cafe,POINT (37.569013 55.6888773),55.6888773,37.569013
3789,Москва,amenity,cafe,POINT (37.5665532 55.689718),55.689718,37.5665532
3790,Москва,amenity,cafe,POINT (37.7484127 55.7897062),55.7897062,37.7484127
3791,Москва,amenity,cafe,POINT (37.6018238 55.814244),55.814244,37.6018238
3792,Москва,amenity,cafe,POINT (37.6019499 55.814155),55.814155,37.6019499
3793,Москва,amenity,cafe,POINT (37.6014778 55.8144745),55.8144745,37.6014778
3794,Москва,amenity,cafe,POINT (37.603232 55.8101739),55.8101739,37.603232
3795,Москва,amenity,cafe,POINT (37.7078971 55.781888),55.781888,37.7078971
3796,Москва,amenity,cafe,POINT (37.6412935 55.6651992),55.6651992,37.6412935
3797,Москва,amenity,cafe,POINT (37.6580894 55.6763481),55.6763481,37.6580894
3798,Москва,amenity,cafe,POINT (37.632399 55.6664003),55.6664003,37.632399
3799,Москва,amenity,cafe,POINT (37.6709291 55.6707968),55.6707968,37.6709291
3800,Москва,amenity,cafe,POINT (37.6701188 55.670983),55.670983,37.6701188
3801,Москва,amenity,cafe,POINT (37.6619335 55.6757234),55.6757234,37.6619335
3802,Москва,amenity,cafe,POINT (37.6505159 55.7701162),55.7701162,37.6505159
3803,Москва,amenity,cafe,POINT (37.6130234 55.7710944),55.7710944,37.6130234
3804,Москва,amenity,cafe,POINT (37.4067521 55.6453775),55.6453775,37.4067521
3805,Москва,amenity,cafe,POINT (37.6085481 55.7946561),55.7946561,37.6085481
3806,Москва,amenity,cafe,POINT (37.6344623 55.7548841),55.7548841,37.6344623
3807,Москва,amenity,cafe,POINT (37.6285143 55.6520502),55.6520502,37.6285143
3808,Москва,amenity,cafe,POINT (37.6336402 55.744468),55.744468,37.6336402
3809,Москва,amenity,cafe,POINT (37.6037885 55.792279),55.792279,37.6037885
3810,Москва,amenity,cafe,POINT (37.581958 55.796585),55.796585,37.581958
3811,Москва,amenity,cafe,POINT (37.6049754 55.7991266),55.7991266,37.6049754
3812,Москва,amenity,cafe,POINT (37.5547095 55.7619903),55.7619903,37.5547095
3813,Москва,amenity,cafe,POINT (37.6240781 55.7286469),55.7286469,37.6240781
3814,Москва,amenity,cafe,POINT (37.6240902 55.7286114),55.7286114,37.6240902
3815,Москва,amenity,cafe,POINT (37.6491963 55.7592339),55.7592339,37.6491963
3816,Москва,amenity,cafe,POINT (37.6322468 55.7708164),55.7708164,37.6322468
3817,Москва,amenity,cafe,POINT (37.5786205 55.819215),55.819215,37.5786205
3818,Москва,amenity,cafe,POINT (37.6094529 55.7209914),55.7209914,37.6094529
3819,Москва,amenity,cafe,POINT (37.5985898 55.7702138),55.7702138,37.5985898
3820,Москва,amenity,cafe,POINT (37.6000387 55.7707518),55.7707518,37.6000387
3821,Москва,amenity,cafe,POINT (37.6862735 55.856845),55.856845,37.6862735
3822,Москва,amenity,cafe,POINT (37.7994396 55.8028496),55.8028496,37.7994396
3823,Москва,amenity,cafe,POINT (37.5369993 55.6816145),55.6816145,37.5369993
3824,Москва,amenity,cafe,POINT (37.5388158 55.682875),55.682875,37.5388158
3825,Москва,amenity,cafe,POINT (37.6539311 55.7453369),55.7453369,37.6539311
3826,Москва,amenity,cafe,POINT (37.4081757 55.8078738),55.8078738,37.4081757
3827,Москва,amenity,cafe,POINT (37.3937749 55.8350582),55.8350582,37.3937749
3828,Москва,amenity,cafe,POINT (37.6331286 55.7617953),55.7617953,37.6331286
3829,Москва,amenity,cafe,POINT (37.6283481 55.7373904),55.7373904,37.6283481
3830,Москва,amenity,cafe,POINT (37.704995 55.74792),55.74792,37.704995
3831,Москва,amenity,cafe,POINT (37.5108177 55.7431447),55.7431447,37.5108177
3832,Москва,amenity,cafe,POINT (37.493386 55.8787747),55.8787747,37.493386
3833,Москва,amenity,cafe,POINT (37.597716 55.830636),55.830636,37.597716
3834,Москва,amenity,cafe,POINT (37.6100072 55.7333198),55.7333198,37.6100072
3835,Москва,amenity,cafe,POINT (37.6083255 55.7727588),55.7727588,37.6083255
3836,Москва,amenity,cafe,POINT (37.5852437 55.7752598),55.7752598,37.5852437
3837,Москва,amenity,cafe,POINT (37.6344636 55.7621903),55.7621903,37.6344636
3838,Москва,amenity,cafe,POINT (37.6302378 55.7608411),55.7608411,37.6302378
3839,Москва,amenity,cafe,POINT (37.5011479 55.7360325),55.7360325,37.5011479
3840,Москва,amenity,cafe,POINT (37.5083696 55.7398289),55.7398289,37.5083696
3841,Москва,amenity,cafe,POINT (37.5062321 55.7374349),55.7374349,37.5062321
3842,Москва,amenity,cafe,POINT (37.6900375 55.6790444),55.6790444,37.6900375
3843,Москва,amenity,cafe,POINT (37.6597413 55.6648357),55.6648357,37.6597413
3844,Москва,amenity,cafe,POINT (37.6648193 55.677882),55.677882,37.6648193
3845,Москва,amenity,cafe,POINT (37.665112 55.676229),55.676229,37.665112
3846,Москва,amenity,cafe,POINT (37.646088 55.7528178),55.7528178,37.646088
3847,Москва,amenity,cafe,POINT (37.5774259 55.6763685),55.6763685,37.5774259
3848,Москва,amenity,cafe,POINT (37.6660488 55.8828969),55.8828969,37.6660488
3849,Москва,amenity,cafe,POINT (37.4991675 55.7430247),55.7430247,37.4991675
3850,Москва,amenity,cafe,POINT (37.4860779 55.7374621),55.7374621,37.4860779
3851,Москва,amenity,cafe,POINT (37.6374104 55.7594485),55.7594485,37.6374104
3852,Москва,amenity,cafe,POINT (37.6512086 55.7437426),55.7437426,37.6512086
3853,Москва,amenity,cafe,POINT (37.6799418 55.7325005),55.7325005,37.6799418
3854,Москва,amenity,cafe,POINT (37.6489093 55.7598383),55.7598383,37.6489093
3855,Москва,amenity,cafe,POINT (37.6140144 55.7689119),55.7689119,37.6140144
3856,Москва,amenity,cafe,POINT (37.6371311 55.7714218),55.7714218,37.6371311
3857,Москва,amenity,cafe,POINT (37.6147292 55.7040446),55.7040446,37.6147292
3858,Москва,amenity,cafe,POINT (37.5165001 55.7498287),55.7498287,37.5165001
3859,Москва,amenity,cafe,POINT (37.5172846 55.7514635),55.7514635,37.5172846
3860,Москва,amenity,cafe,POINT (37.7746102 55.6701167),55.6701167,37.7746102
3861,Москва,amenity,cafe,POINT (37.5690874 55.7920716),55.7920716,37.5690874
3862,Москва,amenity,cafe,POINT (37.6229556 55.7619933),55.7619933,37.6229556
3863,Москва,amenity,cafe,POINT (37.4695721 55.6960672),55.6960672,37.4695721
3864,Москва,amenity,cafe,POINT (37.6068369 55.7633508),55.7633508,37.6068369
3865,Москва,amenity,cafe,POINT (37.7530481 55.8181328),55.8181328,37.7530481
3866,Москва,amenity,cafe,POINT (37.7594706 55.8089704),55.8089704,37.7594706
3867,Москва,amenity,cafe,POINT (37.7308166 55.6619351),55.6619351,37.7308166
3868,Москва,amenity,cafe,POINT (37.7721173 55.7640743),55.7640743,37.7721173
3869,Москва,amenity,cafe,POINT (37.5659989 55.7568568),55.7568568,37.5659989
3870,Москва,amenity,cafe,POINT (37.5819258 55.7887842),55.7887842,37.5819258
3871,Москва,amenity,cafe,POINT (37.7945271 55.7449399),55.7449399,37.7945271
3872,Москва,amenity,cafe,POINT (37.6928312 55.7480121),55.7480121,37.6928312
3873,Москва,amenity,cafe,POINT (37.5301868 55.7027077),55.7027077,37.5301868
3874,Москва,amenity,cafe,POINT (37.5303316 55.7026267),55.7026267,37.5303316
3875,Москва,amenity,cafe,POINT (37.5589058 55.8637515),55.8637515,37.5589058
3876,Москва,amenity,cafe,POINT (37.53019 55.762723),55.762723,37.53019
3877,Москва,amenity,cafe,POINT (37.575742 55.7719344),55.7719344,37.575742
3878,Москва,amenity,cafe,POINT (37.499596 55.7450113),55.7450113,37.499596
3879,Москва,amenity,cafe,POINT (37.5052041 55.7434638),55.7434638,37.5052041
3880,Москва,amenity,cafe,POINT (37.5049483 55.7433473),55.7433473,37.5049483
3881,Москва,amenity,cafe,POINT (37.5024535 55.7425857),55.7425857,37.5024535
3882,Москва,amenity,cafe,POINT (37.6402156 55.758665),55.758665,37.6402156
3883,Москва,amenity,cafe,POINT (37.5038723 55.7406021),55.7406021,37.5038723
3884,Москва,amenity,cafe,POINT (37.5038452 55.7408859),55.7408859,37.5038452
3885,Москва,amenity,cafe,POINT (37.5452681 55.744465),55.744465,37.5452681
3886,Москва,amenity,cafe,POINT (37.6054904 55.7627328),55.7627328,37.6054904
3887,Москва,amenity,cafe,POINT (37.6343842 55.8740187),55.8740187,37.6343842
3888,Москва,amenity,cafe,POINT (37.6949565 55.686285),55.686285,37.6949565
3889,Москва,amenity,cafe,POINT (37.8140488 55.8098546),55.8098546,37.8140488
3890,Москва,amenity,cafe,POINT (37.6728895 55.7773585),55.7773585,37.6728895
3891,Москва,amenity,cafe,POINT (37.6119626 55.7579986),55.7579986,37.6119626
3892,Москва,amenity,cafe,POINT (37.6489985 55.771418),55.771418,37.6489985
3893,Москва,amenity,cafe,POINT (37.5678255 55.8171291),55.8171291,37.5678255
3894,Москва,amenity,cafe,POINT (37.5739637 55.8093351),55.8093351,37.5739637
3895,Москва,amenity,cafe,POINT (37.5691438 55.8117715),55.8117715,37.5691438
3896,Москва,amenity,cafe,POINT (37.5580448 55.8117685),55.8117685,37.5580448
3897,Москва,amenity,cafe,POINT (37.5599854 55.8073726),55.8073726,37.5599854
3898,Москва,amenity,cafe,POINT (37.6014127 55.7829577),55.7829577,37.6014127
3899,Москва,amenity,cafe,POINT (37.4838988 55.8116457),55.8116457,37.4838988
3900,Москва,amenity,cafe,POINT (37.5139561 55.782968),55.782968,37.5139561
3901,Москва,amenity,cafe,POINT (37.6251818 55.7420886),55.7420886,37.6251818
3902,Москва,amenity,cafe,POINT (37.5850372 55.8053625),55.8053625,37.5850372
3903,Москва,amenity,cafe,POINT (37.6356599 55.6973687),55.6973687,37.6356599
3904,Москва,amenity,cafe,POINT (37.581844 55.6832319),55.6832319,37.581844
3905,Москва,amenity,cafe,POINT (37.6082041 55.7152826),55.7152826,37.6082041
3906,Москва,amenity,cafe,POINT (37.6381999 55.8471822),55.8471822,37.6381999
3907,Москва,amenity,cafe,POINT (37.5903332 55.7085665),55.7085665,37.5903332
3908,Москва,amenity,cafe,POINT (37.6397905 55.7646787),55.7646787,37.6397905
3909,Москва,amenity,cafe,POINT (37.6551636 55.7383552),55.7383552,37.6551636
3910,Москва,amenity,cafe,POINT (37.61233 55.7933835),55.7933835,37.61233
3911,Москва,amenity,cafe,POINT (37.6840389 55.7733665),55.7733665,37.6840389
3912,Москва,amenity,cafe,POINT (37.4857828 55.7315786),55.7315786,37.4857828
3913,Москва,amenity,cafe,POINT (37.7513414 55.7259735),55.7259735,37.7513414
3914,Москва,amenity,cafe,POINT (37.6596642 55.713712),55.713712,37.6596642
3915,Москва,amenity,cafe,POINT (37.4847583 55.8114346),55.8114346,37.4847583
3916,Москва,amenity,cafe,POINT (37.346783 55.6956956),55.6956956,37.346783
3917,Москва,amenity,cafe,POINT (37.3468867 55.6946801),55.6946801,37.3468867
3918,Москва,amenity,cafe,POINT (37.6406609 55.7687731),55.7687731,37.6406609
3919,Москва,amenity,cafe,POINT (37.6103027 55.7936841),55.7936841,37.6103027
3920,Москва,amenity,cafe,POINT (37.6104378 55.7941683),55.7941683,37.6104378
